Id,Serial number,device_code,device_name_en,device_name_fr,Model,Status,Facility code,Facility name_en,Facility name_fr,Department,Department_name_en,Department_name_fr,Room,Manufacturer code,Manufacturer name,Manufacture date,Supplier,Supplier name,Supply date,Cost,Currency,Donor,Obsolete,Warranty start,Warranty period (Months)
4175,111212128079,11001,"Positive Airway Pressure Units, Continuous","Positive Airway Pressure Units, Continuous",MR 850 AEK,OPERATIONAL,8,Muhima HD,Muhima HD,Neonatology,Neonatology,Néonatologie,Care ICU,Fisher Scientific,Fisher Scientific,2011-12-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4174,n/a,16779,"Tubing, Suction","Tubing, Suction",n/a,OPERATIONAL,169,Mugonero HD,Mugonero HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operating room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
4173,2032PM-03109,16779,"Tubing, Suction","Tubing, Suction",B4/SLT302-EXP,OPERATIONAL,169,Mugonero HD,Mugonero HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
4172,41559,23917,"Phototherapy Units, Infrared","Phototherapy Units, Infrared",WY1100,OPERATIONAL,169,Mugonero HD,Mugonero HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,n/a,Weyer,Weyer,n/a,Joe Achelis,Joe Achelis,2011-02-01 00:00:00.0,n/a,n/a,n/a,true,n/a,n/a
4171,n/a,16174,"Sphygmomanometers, Electronic, Manual","Sphygmomanometers, Electronic, Manual",n/a,OPERATIONAL,169,Mugonero HD,Mugonero HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operating room,WelchAllyn,WELCH ALLYN,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
4170,n/a,25209,"Monitors, Physiologic, Vital Signs","Monitors, Physiologic, Vital Signs",506,OPERATIONAL,169,Mugonero HD,Mugonero HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
4169,12/11866,24871,"Microscopes, Light, Examination/Operating, Dentistry","Microscopes, Light, Examination/Operating, Dentistry",12000001,OPERATIONAL,169,Mugonero HD,Mugonero HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,n/a,n/a,n/a,n/a,marvell,MARVELL,2011-02-01 00:00:00.0,n/a,n/a,n/a,true,n/a,n/a
4168,SF-812321406-PA,17956,"Warming Units, Patient, Radiant, Infant","Warming Units, Patient, Radiant, Infant",LULLABY,OPERATIONAL,Masaka DH,Masaka DH,Kisaro HC,Neonatology,Neonatology,Néonatologie,A,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4167,340,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",uniclave 77,OPERATIONAL,Masaka DH,Masaka DH,Kisaro HC,Theatre,Operating theatre,Theatre,n/a,AJ Costa,AJ Costa,n/a,AJ Costa,AJ Costa,n/a,n/a,n/a,n/a,false,n/a,n/a
4166,313,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",uniclave 77,OPERATIONAL,Masaka DH,Masaka DH,Kisaro HC,Theatre,Operating theatre,Theatre,n/a,AJ Costa,AJ Costa,n/a,AJ Costa,AJ Costa,2013-11-21 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
4165,367,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",uniclave 77,OPERATIONAL,Masaka DH,Masaka DH,Kisaro HC,Theatre,Operating theatre,Theatre,A,AJ Costa,AJ Costa,2013-02-01 00:00:00.0,AJ Costa,AJ Costa,2013-09-14 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
4164,20062200929,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",MK,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Clinical support,Clinical support,Clinical support,Vaccination,vest,vestfrost,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4163,91111297,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",MF 304,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Clinical support,Clinical support,Clinical support,Vaccination,vest,vestfrost,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4162,32200020,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",TCW 1152,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Clinical support,Clinical support,Clinical support,Vaccination,Electrolux,Electrolux,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4161,82824225,17156,"Refrigerators, Pharmacy","Refrigerators, Pharmacy",TCW 2000,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Clinical support,Clinical support,Clinical support,Vaccination,Dometic,Dometic,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4160,X3,15171,"Refrigerators, Blood Bank","Refrigerators, Blood Bank",PROFI LINE,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Laboratory,Laboratory,Laboratory,Hematology Section,Liebherr,LIEBHERR,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4159,X2,17157,"Refrigerators, Laboratory","Refrigerators, Laboratory",VG-301C,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Laboratory,Laboratory,Laboratory,Hematology Section,Ven,venus,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4158,AANAB0147,18339,"Monitors, Bedside, Fetal, Antepartum","Monitors, Bedside, Fetal, Antepartum",BT-300,UNDERMAINTENANCE,22,Kibagabaga HD,Kibagabaga HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Delivery,Bistos,Bistos,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4157,60082,13739,"Sterilizing Units, Dry Heat","Sterilizing Units, Dry Heat",CPS,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Laboratory,Laboratory,Laboratory,n/a,Titanox,Titanox,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4156,60076,13739,"Sterilizing Units, Dry Heat","Sterilizing Units, Dry Heat",CPS,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Dentistry,Dentistry,Dentistry,Dentistry,Titanox,Titanox,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4155,xxxxx,10792,"Chairs, Examination/Treatment, Dentistry","Chairs, Examination/Treatment, Dentistry",C8+,PARTIALLYOPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Dentistry,Dentistry,Dentistry,Dentistry,Sirona,Sirona,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4154,18484,18617,"Analyzers, Laboratory, Blood Gas","Analyzers, Laboratory, Blood Gas",5700,INSTOCK,22,Kibagabaga HD,Kibagabaga HD,Laboratory,Laboratory,Laboratory,n/a,Gima,Gima,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4153,000140,16298,"Analyzers, Laboratory, Clinical Chemistry, Automated","Analyzers, Laboratory, Clinical Chemistry, Automated",HUMAN STAR80,OPERATIONAL,22,Kibagabaga HD,Kibagabaga HD,Laboratory,Laboratory,Laboratory,Biochemistry,Human,Human,n/a,Pharmalab,Pharmalab,n/a,n/a,n/a,n/a,false,n/a,n/a
4152,4210003,17741,"Analyzers, Laboratory, Hematology, Cell Counting, Automated","Analyzers, Laboratory, Hematology, Cell Counting, Automated",QBC AUTOREAD-PLUS,UNDERMAINTENANCE,22,Kibagabaga HD,Kibagabaga HD,Laboratory,Laboratory,Laboratory,Biochemistry,QBC,QBC,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4151,2110,10134,Anesthesia Units,Anesthesia Units,MONAL D2,INSTOCK,22,Kibagabaga HD,Kibagabaga HD,Maternity,Maternity,n/a,Operating theatre,Air Liquide,Air Liquide,n/a,n/a,n/a,n/a,n/a,n/a,n/a,true,n/a,n/a
4150,1940,10208,Aspirators,Aspirators,gima 0123,INSTOCK,336,Byumba HD,Byumba HD,Pediatrics,Pediatrics,Pediatrics,pediatrics,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4149,1301206,16142,"Sterilizing Units, Steam, Tabletop","Sterilizing Units, Steam, Tabletop",ES-AU23N,OPERATIONAL,302,Ruli HD,Ruli HD,Dentistry,Dentistry,Dentistry,n/a,n/a,n/a,2013-05-01 00:00:00.0,n/a,n/a,2013-12-09 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
4148,12H0239,10972,"Compressors, Medical-Air","Compressors, Medical-Air",ES-30,OPERATIONAL,302,Ruli HD,Ruli HD,Dentistry,Dentistry,Dentistry,n/a,tobefixed,This manufacture need to be fixed,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4147,21303005006,14262,"Detergents, Ultrasonic Cleaning System","Detergents, Ultrasonic Cleaning System",CP104,OPERATIONAL,302,Ruli HD,Ruli HD,Dentistry,Dentistry,Dentistry,n/a,n/a,n/a,2013-05-01 00:00:00.0,n/a,n/a,2013-12-09 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
4146,M320811234993NTVQ,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",M3,PARTIALLYOPERATIONAL,8,Muhima HD,Muhima HD,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,n/a,n/a,n/a,2011-02-01 00:00:00.0,fse,FSE,n/a,n/a,n/a,n/a,false,n/a,n/a
4145,5342,10082,Amalgamators,Amalgamators,mix2000,OPERATIONAL,302,Ruli HD,Ruli HD,Dentistry,Dentistry,Dentistry,n/a,n/a,n/a,2013-05-01 00:00:00.0,n/a,n/a,2013-12-09 00:00:00.0,n/a,n/a,n/a,false,n/a,n/a
4144,M32081123497NTVQ,20784,"Physiologic Monitor Modules, Multiparameter","Physiologic Monitor Modules, Multiparameter",M3,OPERATIONAL,8,Muhima HD,Muhima HD,Maternity,Maternity,n/a,n/a,n/a,n/a,2011-02-01 00:00:00.0,fse,FSE,n/a,n/a,n/a,n/a,false,n/a,n/a
4143,1208003,10792,"Chairs, Examination/Treatment, Dentistry","Chairs, Examination/Treatment, Dentistry",ES512BTM,OPERATIONAL,302,Ruli HD,Ruli HD,Dentistry,Dentistry,Dentistry,Dentistry,n/a,n/a,2013-10-01 00:00:00.0,n/a,n/a,2013-12-02 00:00:00.0,n/a,n/a,n/a,false,2014-01-21 00:00:00.0,12
4142,n/a,11696,"Detectors, Fetal Heart, Ultrasonic","Detectors, Fetal Heart, Ultrasonic",Sonoline B,OPERATIONAL,8,Muhima HD,Muhima HD,Maternity,Maternity,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4141,FB1212700457,11696,"Detectors, Fetal Heart, Ultrasonic","Detectors, Fetal Heart, Ultrasonic",Sonoline,OPERATIONAL,8,Muhima HD,Muhima HD,Maternity,Maternity,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4140,0623v-s1974,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",23v-s,OPERATIONAL,336,Byumba HD,Byumba HD,Opthalmology,Opthalmology,Opthalmology,ophtalmology,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4139,ps060711w,12537,"Microscopes, Light, Examination, Ophthalmology","Microscopes, Light, Examination, Ophthalmology",so-111w,OPERATIONAL,336,Byumba HD,Byumba HD,Opthalmology,Opthalmology,Opthalmology,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4138,n/a,16503,"Cytometers, Automated, Flow, Sorting","Cytometers, Automated, Flow, Sorting",BD FACSCount,OPERATIONAL,659,Kinihira DH,Kageyo CS,Laboratory,Laboratory,Laboratory,n/a,bdinf,BD FACSCOUNT,n/a,n/a,n/a,n/a,29000.0,USD,n/a,false,n/a,n/a
4137,390400122,10779,"Centrifuges, Tabletop, High-Speed, Microhematocrit","Centrifuges, Tabletop, High-Speed, Microhematocrit",SH120-1,PARTIALLYOPERATIONAL,8,Muhima HD,Muhima HD,Laboratory,Laboratory,Laboratory,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4136,1145,15551,"Analyzers, Laboratory, Clinical Chemistry","Analyzers, Laboratory, Clinical Chemistry",Visual 60VB0357,PARTIALLYOPERATIONAL,8,Muhima HD,Muhima HD,Laboratory,Laboratory,Laboratory,n/a,Hass,Hass,n/a,Hass,Hass,n/a,n/a,n/a,n/a,false,n/a,n/a
4135,62842,18620,"Analyzers, Laboratory, Hematology, Cell Counting","Analyzers, Laboratory, Hematology, Cell Counting",XS-800i,UNDERMAINTENANCE,8,Muhima HD,Muhima HD,Laboratory,Laboratory,Laboratory,n/a,Sysmex,Sysmex,n/a,Hass,Hass,2009-04-27 00:00:00.0,n/a,n/a,ICAP,false,n/a,n/a
4134,858001194,18625,"Analyzers, Laboratory, Immunoassay","Analyzers, Laboratory, Immunoassay",BD FACS COUNT,OPERATIONAL,8,Muhima HD,Muhima HD,Laboratory,Laboratory,Laboratory,n/a,bdinf,BD FACSCOUNT,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4132,E-27407,13746,"Sterilizing Units, Steam","Sterilizing Units, Steam",Sc 500,INSTOCK,22,Kibagabaga HD,Kibagabaga HD,Surgery,Surgery,Surgery,Sterilization,Matachana,Matachana,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4131,235571WX7,14278,"Scanning Systems, Ultrasonic","Scanning Systems, Ultrasonic",LOGIQC5 PREMIUM,OPERATIONAL,659,Kinihira DH,Kageyo CS,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,n/a,General Electric,General Electric,n/a,Transfer Technologies Rwanda,Transfer Technologies Rwanda,n/a,n/a,n/a,n/a,false,n/a,n/a
4130,235569WX1,14278,"Scanning Systems, Ultrasonic","Scanning Systems, Ultrasonic",LOGIQC5 PREMIUM,OPERATIONAL,659,Kinihira DH,Kageyo CS,Maternity,Maternity,n/a,n/a,General Electric,General Electric,n/a,Transfer Technologies Rwanda,Transfer Technologies Rwanda,n/a,n/a,n/a,n/a,false,n/a,n/a
4129,S1041200936/S6011200410,10134,Anesthesia Units,Anesthesia Units,Artec ABV-U/Stalex,OPERATIONAL,659,Kinihira DH,Kageyo CS,Theatre,Operating theatre,Theatre,n/a,Stph,Stephan Gmbh,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4128,s1041200931/s6011200399,10134,Anesthesia Units,Anesthesia Units,Artec ABV-U/Stalex,OPERATIONAL,659,Kinihira DH,Kageyo CS,Maternity,Maternity,n/a,n/a,Stph,Stephan Gmbh,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4127,S1041200940/S6011200407,10134,Anesthesia Units,Anesthesia Units,Artec ABV-U/Stalex,INSTOCK,659,Kinihira DH,Kageyo CS,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,n/a,Stph,Stephan Gmbh,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4126,17598,18376,"Tables, Operating, Spinal","Tables, Operating, Spinal",Medifa MAT5000,OPERATIONAL,659,Kinihira DH,Kageyo CS,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,n/a,n/a,n/a,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4125,12/00221,12282,"Lights, Surgical","Lights, Surgical",MOBILE/MACH M2F,OPERATIONAL,659,Kinihira DH,Kageyo CS,Maternity,Maternity,n/a,n/a,Dr Mach,Dr Mach,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4124,12/00217,12282,"Lights, Surgical","Lights, Surgical",MOBILE/MACH M2F,OPERATIONAL,659,Kinihira DH,Kageyo CS,Maternity,Maternity,n/a,n/a,Dr Mach,Dr Mach,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4123,12/11372,12282,"Lights, Surgical","Lights, Surgical",mobile Mach M2FIH,OPERATIONAL,659,Kinihira DH,Kageyo CS,Maternity,Maternity,n/a,n/a,Dr Mach,Dr Mach,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4122,5148560,12873,Oxygen Concentrators,Oxygen Concentrators,n/a,OPERATIONAL,659,Kinihira DH,Kageyo CS,Pediatrics,Pediatrics,Pediatrics,n/a,Airsep,Airsep,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4121,5148539,12873,Oxygen Concentrators,Oxygen Concentrators,n/a,OPERATIONAL,659,Kinihira DH,Kageyo CS,Pediatrics,Pediatrics,Pediatrics,n/a,Airsep,Airsep,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4120,5148557,12873,Oxygen Concentrators,Oxygen Concentrators,n/a,OPERATIONAL,659,Kinihira DH,Kageyo CS,Pediatrics,Pediatrics,Pediatrics,n/a,Airsep,Airsep,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4119,5148540,12873,Oxygen Concentrators,Oxygen Concentrators,n/a,OPERATIONAL,659,Kinihira DH,Kageyo CS,Pediatrics,Pediatrics,Pediatrics,n/a,Airsep,Airsep,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4118,5408609-0615,17549,"Tables, Examination/Treatment, Adjustable, Gynecologic","Tables, Examination/Treatment, Adjustable, Gynecologic",ET-54C,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operation room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4117,T02752,12873,Oxygen Concentrators,Oxygen Concentrators,402-046-850,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operation room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4116,BCF K00011,10124,Anesthesia Kits,Anesthesia Kits,30/70,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operation room,Ohio Medical,Ohio Medical,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4115,398296993,17148,"Oximeters, Pulse","Oximeters, Pulse",506DXN,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,operation room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4114,303B13162,12599,"Monitors, Bedside, Electrocardiography","Monitors, Bedside, Electrocardiography",90303B,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operation room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4113,0310000229,10264,"Balances, Mechanical","Balances, Mechanical",M10811,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operation room,addec,ADDEC,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4112,100244,10208,Aspirators,Aspirators,F-60,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operation room,Fazzini,Fazzini,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4111,0700RL,11132,Defibrillators,Defibrillators,790-2040,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operation room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4110,134643,17103,"Aspirators, Surgical, Liposuction","Aspirators, Surgical, Liposuction",Aspeed  AT8CP/3,OPERATIONAL,262,Kibogora HD,Kibogora HD,Gynecology & Obstetrics,Gynecology & Obstetrics,Gynecology & Obstetrics,Operation room,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4109,90/0006/06,12347,Lights,Lights,9650,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4108,n/a,12347,Lights,Lights,n/a,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4107,400302208648,10263,"Balances, Electronic","Balances, Electronic",n/a,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4106,101110000964,12347,Lights,Lights,nice 4000 CFL,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,nice neotech,nice neotech medical system LTD,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4105,12101101001,17432,"Incubators, Infant, Mobile","Incubators, Infant, Mobile",YP-970,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,n/a,Ningbo David Medical,Ningbo David Medical,2010-11-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4104,12101101002,17432,"Incubators, Infant, Mobile","Incubators, Infant, Mobile",YP-970,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,n/a,nigbo,NIGBO DAVID MEDICAL DEVICE,2010-11-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4103,12101101007,17432,"Incubators, Infant, Mobile","Incubators, Infant, Mobile",YP-970,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,Ningbo David Medical,Ningbo David Medical,2010-11-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4102,1210100203,17432,"Incubators, Infant, Mobile","Incubators, Infant, Mobile",YP-970,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,Ningbo David Medical,Ningbo David Medical,2010-01-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4101,06034612,17432,"Incubators, Infant, Mobile","Incubators, Infant, Mobile",YP-90A,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,nigbo,NIGBO DAVID MEDICAL DEVICE,2006-03-01 00:00:00.0,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4100,1475,10208,Aspirators,Aspirators,n/a,OPERATIONAL,659,Kinihira DH,Kageyo CS,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,n/a,n/a,n/a,n/a,Crown,Crown,n/a,n/a,n/a,n/a,false,n/a,n/a
4099,E107567,10263,"Balances, Electronic","Balances, Electronic",BALANCE,INSTOCK,659,Kinihira DH,Kageyo CS,War,Warehouse,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4098,*865424*,12873,Oxygen Concentrators,Oxygen Concentrators,NEWLIFE,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,n/a,n/a,n/a,Airsep,Airsep,n/a,n/a,n/a,n/a,false,n/a,n/a
4097,CE-2A140790,25209,"Monitors, Physiologic, Vital Signs","Monitors, Physiologic, Vital Signs",MINDRAY/PM-7000,PARTIALLYOPERATIONAL,659,Kinihira DH,Kageyo CS,Accidents & Emergencies,Accidents & Emergencies,Accidents & Emergencies,n/a,Mindray,Mindray,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4096,208146,18374,"Tables, Examination/Treatment, Adjustable","Tables, Examination/Treatment, Adjustable",FERROX/PICASSO,INSTOCK,659,Kinihira DH,Kageyo CS,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,Kiph,Kipharma,n/a,n/a,n/a,n/a,false,n/a,n/a
4095,2008001925,12873,Oxygen Concentrators,Oxygen Concentrators,6323A-OM-10,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4094,208145,18374,"Tables, Examination/Treatment, Adjustable","Tables, Examination/Treatment, Adjustable",FERROX/PICASSO,INSTOCK,659,Kinihira DH,Kageyo CS,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,Kiph,Kipharma,n/a,n/a,n/a,n/a,false,n/a,n/a
4093,208148,18374,"Tables, Examination/Treatment, Adjustable","Tables, Examination/Treatment, Adjustable",FERROX/PICASSO,INSTOCK,659,Kinihira DH,Kageyo CS,Physiotherapy,Physiotherapy,Physiotherapy,n/a,n/a,n/a,n/a,Kiph,Kipharma,n/a,n/a,n/a,n/a,false,n/a,n/a
4092,A2V1770,10046,Aerosol Generators,Aerosol Generators,AEROSEPT,INSTOCK,659,Kinihira DH,Kageyo CS,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4091,A2V1779,10046,Aerosol Generators,Aerosol Generators,AEROSEPT,INSTOCK,659,Kinihira DH,Kageyo CS,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4090,A2V1781,10046,Aerosol Generators,Aerosol Generators,AEROSEPT,INSTOCK,659,Kinihira DH,Kageyo CS,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4089,A2V1782,10046,Aerosol Generators,Aerosol Generators,AEROSEPT,INSTOCK,659,Kinihira DH,Kageyo CS,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
4088,2008001921,12873,Oxygen Concentrators,Oxygen Concentrators,6323A-OM-01,OPERATIONAL,262,Kibogora HD,Kibogora HD,Neonatology,Neonatology,Néonatologie,1,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,false,n/a,n/a
4087,A2V1784,10046,Aerosol Generators,Aerosol Generators,AEROSEPT,INSTOCK,659,Kinihira DH,Kageyo CS,Theatre,Operating theatre,Theatre,n/a,n/a,n/a,n/a,TTM,Technology Transfer Melbourg,n/a,n/a,n/a,n/a,false,n/a,n/a
